Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Source
2001-10-01 00:00:00-04:00,49.75769392778974,51.94714358063782,49.50667374799041,51.2498664855957,3606900,0.0,0.0,Barchart (via proxy)
2001-10-02 00:00:00-04:00,51.31959533691406,51.80769251630375,50.50378237740272,51.31959533691406,3034600,0.0,0.0,Barchart (via proxy)
2001-10-03 00:00:00-04:00,51.14529575618639,53.65549330916526,50.81757453002834,53.47420501708984,3492500,0.0,0.0,Barchart (via proxy)
2001-10-04 00:00:00-04:00,53.48116018232901,55.78217711629747,53.22317101784003,55.08489990234375,6241700,0.0,0.0,Barchart (via proxy)
2001-10-05 00:00:00-04:00,55.09185580112781,55.09185580112781,52.90937544423056,53.1673698425293,5424500,0.0,0.0,Barchart (via proxy)
2001-10-08 00:00:00-04:00,53.17436755375632,53.41143927853324,51.84256537813361,52.504981994628906,3023300,0.0,0.0,Barchart (via proxy)
2001-10-09 00:00:00-04:00,52.5746885089218,54.492200318917085,52.29577663623492,54.33879852294922,2759300,0.0,0.0,Barchart (via proxy)
2001-10-10 00:00:00-04:00,54.33882208717683,56.61891659657528,53.89953928806441,56.277252197265625,3811500,0.0,0.0,Barchart (via proxy)
2001-10-11 00:00:00-04:00,57.17671716200712,59.51259417722636,57.17671716200712,58.466678619384766,6393700,0.0,0.0,Barchart (via proxy)
2001-10-12 00:00:00-04:00,57.76940350788964,58.362087946476926,56.305122742026406,57.73454284667969,3623000,0.0,0.0,Barchart (via proxy)
2001-10-15 00:00:00-04:00,57.56023134918855,59.33131064380133,56.842031409955936,58.85019302368164,3382300,0.0,0.0,Barchart (via proxy)
2001-10-16 00:00:00-04:00,58.98964759993101,60.31447528873071,58.29237042896302,58.745601654052734,3315600,0.0,0.0,Barchart (via proxy)
2001-10-17 00:00:00-04:00,59.68691989292758,60.014640987667626,57.21855827105384,57.22553253173828,3978900,0.0,0.0,Barchart (via proxy)
2001-10-18 00:00:00-04:00,57.31617934763628,58.18777578126701,56.3469645390231,56.76533508300781,3086300,0.0,0.0,Barchart (via proxy)
2001-10-19 00:00:00-04:00,56.514307608590734,56.5212765489048,55.18948013607673,55.60784530639648,3832200,0.0,0.0,Barchart (via proxy)
2001-10-22 00:00:00-04:00,55.60786519532793,57.13490419895373,55.44052013130708,56.8978271484375,4297200,0.0,0.0,Barchart (via proxy)
2001-10-23 00:00:00-04:00,56.90480141104777,57.87401644153252,56.75837381505407,56.8978271484375,2332100,0.0,0.0,Barchart (via proxy)
2001-10-24 00:00:00-04:00,56.90478396781442,57.07212898053839,55.88676005072374,56.13080596923828,2523500,0.0,0.0,Barchart (via proxy)
2001-10-25 00:00:00-04:00,55.65596485668093,56.9129398934003,54.92273385838268,56.843109130859375,3672800,0.12,0.0,Barchart (via proxy)
2001-10-26 00:00:00-04:00,56.66852459601636,58.13499179188422,56.64757590186392,58.044212341308594,2734200,0.0,0.0,Barchart (via proxy)
2001-10-29 00:00:00-05:00,58.04419597317473,58.04419597317473,56.45901107788086,56.45901107788086,2224900,0.0,0.0,Barchart (via proxy)
2001-10-30 00:00:00-05:00,56.00511501465276,56.8081819744363,55.236966094412125,55.90037155151367,2467000,0.0,0.0,Barchart (via proxy)
2001-10-31 00:00:00-05:00,56.66850119703266,56.91291140746705,54.46879864763717,54.58053207397461,3360800,0.0,0.0,Barchart (via proxy)
2001-11-01 00:00:00-05:00,54.81798802364639,56.42412228792168,53.98698751942833,56.354286193847656,3166800,0.0,0.0,Barchart (via proxy)
2001-11-02 00:00:00-05:00,56.21463028928067,57.57634901612116,56.07496874264192,57.43668746948242,2721800,0.0,0.0,Barchart (via proxy)
2001-11-05 00:00:00-05:00,58.484129704121614,59.63635541458729,58.19083743680112,59.15451431274414,3141900,0.0,0.0,Barchart (via proxy)
2001-11-06 00:00:00-05:00,58.93807717744763,60.474375608507366,58.65874873696035,60.404544830322266,3426500,0.0,0.0,Barchart (via proxy)
2001-11-07 00:00:00-05:00,60.05536690848214,61.214577710777526,59.74112584064049,61.10284423828125,3268700,0.0,0.0,Barchart (via proxy)
2001-11-08 00:00:00-05:00,61.24248068428499,62.01063467392434,60.46036800791478,60.54416275024414,2934000,0.0,0.0,Barchart (via proxy)
2001-11-09 00:00:00-05:00,60.264869221881725,61.27742858883256,59.636381709267646,60.65592575073242,1373300,0.0,0.0,Barchart (via proxy)
2001-11-12 00:00:00-05:00,60.65592220907666,61.52183532714843,59.70620898496749,61.52183532714844,2217300,0.0,0.0,Barchart (via proxy)
2001-11-13 00:00:00-05:00,62.81370171483793,63.89609674155735,62.73688630892915,63.58185577392578,3791200,0.0,0.0,Barchart (via proxy)
2001-11-14 00:00:00-05:00,64.76902368681027,64.76902368681027,63.26763824469352,63.89612579345703,3968800,0.0,0.0,Barchart (via proxy)
2001-11-15 00:00:00-05:00,62.63217688877136,63.33747461300948,61.61263269848242,61.94083786010742,4265000,0.0,0.0,Barchart (via proxy)
2001-11-16 00:00:00-05:00,61.87098942896447,62.04556897324921,61.102840499660566,61.27742004394531,2354900,0.0,0.0,Barchart (via proxy)
2001-11-19 00:00:00-05:00,61.97572948973634,63.232704162597656,61.794165297491006,63.232704162597656,2483500,0.0,0.0,Barchart (via proxy)
2001-11-20 00:00:00-05:00,62.88352397352218,63.71451858488822,62.28994954402057,62.67402648925781,1912900,0.0,0.0,Barchart (via proxy)
2001-11-21 00:00:00-05:00,62.08047067273312,62.35979893561448,61.10282441652011,61.556732177734375,1806400,0.0,0.0,Barchart (via proxy)
2001-11-23 00:00:00-05:00,62.01068223384983,63.12799071970132,61.89894872139112,62.95341110229492,837500,0.0,0.0,Barchart (via proxy)
2001-11-26 00:00:00-05:00,62.88351433954595,64.20333443608031,56.42407527315887,63.85417556762695,1847400,0.0,0.0,Barchart (via proxy)
2001-11-27 00:00:00-05:00,63.0930469263096,63.5120367716086,62.60422632808493,62.84863662719727,2477900,0.0,0.0,Barchart (via proxy)
2001-11-28 00:00:00-05:00,62.569306708154805,62.70198886478541,60.40452145564035,60.62099838256836,3780000,0.0,0.0,Barchart (via proxy)
2001-11-29 00:00:00-05:00,60.62100817337298,62.56931681362772,59.90174119751372,62.39473724365234,3860100,0.0,0.0,Barchart (via proxy)
2001-11-30 00:00:00-05:00,61.975689148635006,62.39467865761286,61.1377101306793,62.1502685546875,2567900,0.0,0.0,Barchart (via proxy)
2001-12-03 00:00:00-05:00,61.452018596171925,61.452018596171925,59.74114066408166,60.0623664855957,2880100,0.0,0.0,Barchart (via proxy)
2001-12-04 00:00:00-05:00,60.75369697868268,61.22156899859505,59.894763056499855,60.87240982055664,2795000,0.0,0.0,Barchart (via proxy)
2001-12-05 00:00:00-05:00,62.25506321414987,64.52459716796875,61.97573489274632,64.52459716796875,4415900,0.0,0.0,Barchart (via proxy)
2001-12-06 00:00:00-05:00,64.52460518001077,66.458944322784,64.28019486633838,65.57208251953125,4878900,0.0,0.0,Barchart (via proxy)
2001-12-07 00:00:00-05:00,65.43242509816969,65.43940977320744,63.68662928095336,63.97294235229492,3220700,0.0,0.0,Barchart (via proxy)
2001-12-10 00:00:00-05:00,63.89610390993322,64.38492443169845,63.477114130171,63.79135513305664,1429700,0.0,0.0,Barchart (via proxy)
2001-12-11 00:00:00-05:00,63.79834218371065,65.36257323941138,63.44918313293629,64.11956787109375,2705000,0.0,0.0,Barchart (via proxy)
2001-12-12 00:00:00-05:00,64.14054988893939,64.8039556267609,63.40731869797508,64.75507354736328,2383700,0.0,0.0,Barchart (via proxy)
2001-12-13 00:00:00-05:00,63.62377053554295,64.95755550420905,63.37237556164081,63.54695510864258,2442800,0.0,0.0,Barchart (via proxy)
2001-12-14 00:00:00-05:00,63.61675340665847,64.07066106284286,61.80112810966314,62.61117935180664,3337900,0.0,0.0,Barchart (via proxy)
2001-12-17 00:00:00-05:00,62.61119045422456,63.19777497959132,61.94080052845798,62.24806213378906,2026800,0.0,0.0,Barchart (via proxy)
2001-12-18 00:00:00-05:00,62.24808070297782,63.44220412390117,61.94081900598768,63.40729141235352,2279700,0.0,0.0,Barchart (via proxy)
2001-12-19 00:00:00-05:00,63.30253012771429,65.97708944617526,62.98828381934191,65.92820739746094,4382000,0.0,0.0,Barchart (via proxy)
2001-12-20 00:00:00-05:00,65.64188227772021,66.15863602941515,64.25223115531092,64.46172332763672,3428700,0.0,0.0,Barchart (via proxy)
2001-12-21 00:00:00-05:00,64.46172332763672,64.74803622254754,63.630728653581706,64.46172332763672,2180000,0.0,0.0,Barchart (via proxy)
2001-12-24 00:00:00-05:00,64.46175285617434,64.77599925022666,64.25226058788466,64.573486328125,758000,0.0,0.0,Barchart (via proxy)
2001-12-26 00:00:00-05:00,64.53158851354303,65.43241431840217,64.31510624500562,64.8039321899414,1253200,0.0,0.0,Barchart (via proxy)
2001-12-27 00:00:00-05:00,64.10560944604057,64.90867107068773,64.10560944604057,64.32907104492188,1705200,0.0,0.0,Barchart (via proxy)
2001-12-28 00:00:00-05:00,64.73411508771821,65.49528493224045,64.48272003152248,65.13215637207031,1392600,0.0,0.0,Barchart (via proxy)
2001-12-31 00:00:00-05:00,64.96451773564519,65.50222553819482,64.74804087702405,64.76898956298828,1228700,0.0,0.0,Barchart (via proxy)
2002-01-02 00:00:00-05:00,64.8039177773212,64.81089712191088,62.338850562456265,63.5958251953125,3592600,0.0,0.0,Barchart (via proxy)
2002-01-03 00:00:00-05:00,63.59584720262559,64.69919139241736,63.38634958207168,64.55952453613281,2645700,0.0,0.0,Barchart (via proxy)
2002-01-04 00:00:00-05:00,65.88630673805618,67.58321980715704,65.88630673805618,67.56227111816406,5745900,0.0,0.0,Barchart (via proxy)
2002-01-07 00:00:00-05:00,67.91146069718404,67.91146069718404,66.37516243204806,66.86398315429688,3136700,0.0,0.0,Barchart (via proxy)
2002-01-08 00:00:00-05:00,65.11815224724847,65.32764977431555,64.38491623025715,64.59441375732422,5830800,0.0,0.0,Barchart (via proxy)
2002-01-09 00:00:00-05:00,64.94359985351562,66.35420043085702,64.87376909126527,65.46733856201172,5142100,0.0,0.0,Barchart (via proxy)
2002-01-10 00:00:00-05:00,65.4672961081228,65.7815369983449,64.66422954364805,64.94355773925781,3104600,0.0,0.0,Barchart (via proxy)
2002-01-11 00:00:00-05:00,64.97846954019033,64.97846954019033,63.34440321536079,63.65166473388672,3635000,0.0,0.0,Barchart (via proxy)
2002-01-14 00:00:00-05:00,63.54697246091345,63.55395713646936,62.29698192372635,62.82770538330078,3127400,0.0,0.0,Barchart (via proxy)
2002-01-15 00:00:00-05:00,62.9883008616019,63.54695756469731,62.499480242202296,62.77880859375,2779700,0.0,0.0,Barchart (via proxy)
2002-01-16 00:00:00-05:00,62.150297742661536,62.67403620678509,61.47292847662283,61.89191818237305,3356600,0.0,0.0,Barchart (via proxy)
2002-01-17 00:00:00-05:00,62.54924015871988,63.63310283550954,62.3044985224999,62.83594131469727,3029000,0.12,0.0,Barchart (via proxy)
2002-01-18 00:00:00-05:00,62.23458276037329,62.793996874229165,61.68216279005692,62.38142776489258,2703600,0.0,0.0,Barchart (via proxy)
2002-01-22 00:00:00-05:00,62.40936893866425,62.6820817206746,60.66820148391379,60.82204055786133,3138900,0.0,0.0,Barchart (via proxy)
2002-01-23 00:00:00-05:00,60.90597345283986,61.801031696666186,59.98294397202296,61.0108642578125,3026600,0.0,0.0,Barchart (via proxy)
2002-01-24 00:00:00-05:00,61.52829988442609,62.57719694167493,59.47945408586805,59.7871322631836,4284200,0.0,0.0,Barchart (via proxy)
2002-01-25 00:00:00-05:00,59.710223749800456,62.01080569390808,59.68225251624376,61.04582214355469,4547500,0.0,0.0,Barchart (via proxy)
2002-01-28 00:00:00-05:00,61.884947013267855,62.206608244553074,60.76612417945663,61.430423736572266,2791500,0.0,0.0,Barchart (via proxy)
2002-01-29 00:00:00-05:00,62.09470628860164,62.09470628860164,58.493492086515296,59.07388305664063,5562400,0.0,0.0,Barchart (via proxy)
2002-01-30 00:00:00-05:00,59.07388827125887,60.19969960761413,57.060002382202704,60.13676834106445,6734500,0.0,0.0,Barchart (via proxy)
2002-01-31 00:00:00-05:00,60.48639118425163,60.97587429684307,59.19974681117368,60.82204055786133,4017700,0.0,0.0,Barchart (via proxy)
2002-02-01 00:00:00-05:00,60.47941258212023,60.48640672408724,59.535406145327336,59.71721649169922,2869400,0.0,0.0,Barchart (via proxy)
2002-02-04 00:00:00-05:00,58.87808266604024,59.08786419955168,56.99007020430132,57.689334869384766,4878400,0.0,0.0,Barchart (via proxy)
2002-02-05 00:00:00-05:00,57.199877017190495,57.731314556346206,56.304813368940536,56.668434143066406,3495300,0.0,0.0,Barchart (via proxy)
2002-02-06 00:00:00-05:00,56.71036909650396,57.54948998177732,56.01809850075252,57.26978302001953,4392100,0.0,0.0,Barchart (via proxy)
2002-02-07 00:00:00-05:00,57.33974132863022,58.29773648849029,56.06008484541564,56.7173957824707,4107300,0.0,0.0,Barchart (via proxy)
2002-02-08 00:00:00-05:00,57.26980693805845,59.08789494633659,57.08799653674,58.598411560058594,3830700,0.0,0.0,Barchart (via proxy)
2002-02-11 00:00:00-05:00,58.10889407437266,59.42351509243051,57.75926173296854,59.33260726928711,2537800,0.0,0.0,Barchart (via proxy)
2002-02-12 00:00:00-05:00,59.22774968354428,59.23474382808151,58.37465077392202,58.388633728027344,2249600,0.0,0.0,Barchart (via proxy)
2002-02-13 00:00:00-05:00,58.56344572513073,59.710239937010414,58.5494627720453,59.143836975097656,2525500,0.0,0.0,Barchart (via proxy)
2002-02-14 00:00:00-05:00,59.75217465479739,60.48640482422274,59.1578006454834,59.514427185058594,3575400,0.0,0.0,Barchart (via proxy)
2002-02-15 00:00:00-05:00,59.51441418491098,59.51441418491098,57.7662525776347,57.87114334106445,3673000,0.0,0.0,Barchart (via proxy)
2002-02-19 00:00:00-05:00,57.87113954745709,57.87812835225265,54.6475293281586,54.90625381469727,6216300,0.0,0.0,Barchart (via proxy)
2002-02-20 00:00:00-05:00,54.89229682453424,56.36075210571288,54.20701484800126,56.36075210571289,5059900,0.0,0.0,Barchart (via proxy)
2002-02-21 00:00:00-05:00,56.01112600682487,57.89914472714824,55.31186099966109,55.57059097290039,3944600,0.0,0.0,Barchart (via proxy)
2002-02-22 00:00:00-05:00,55.57759295755267,55.59157591228244,54.36786197710641,55.241943359375,4342500,0.0,0.0,Barchart (via proxy)
2002-02-25 00:00:00-05:00,55.73138242706452,57.33969302391652,55.088060322309765,57.31172180175781,3690900,0.0,0.0,Barchart (via proxy)
2002-02-26 00:00:00-05:00,57.31176034868575,57.86418035419698,56.465650315424845,56.92017364501953,2792900,0.0,0.0,Barchart (via proxy)
2002-02-27 00:00:00-05:00,57.37466422980709,58.17881427518244,56.11598577927631,56.563514709472656,3410600,0.0,0.0,Barchart (via proxy)
2002-02-28 00:00:00-05:00,56.7802890121458,57.68933521620576,56.39569664501739,56.59848403930664,2704600,0.0,0.0,Barchart (via proxy)
2002-03-01 00:00:00-05:00,56.99007013339329,58.50048436887795,56.53554703466137,58.36762237548828,3703200,0.0,0.0,Barchart (via proxy)
2002-03-04 00:00:00-05:00,59.052888852153885,62.58417694801094,58.94800343809021,62.30447006225586,4760300,0.0,0.0,Barchart (via proxy)
2002-03-05 00:00:00-05:00,62.23457491393281,63.29745519429059,61.60523544893321,62.59819030761719,4597900,0.0,0.0,Barchart (via proxy)
2002-03-06 00:00:00-05:00,63.00376504702691,63.98273695264008,62.094723897860725,63.54220199584961,5212700,0.0,0.0,Barchart (via proxy)
2002-03-07 00:00:00-05:00,63.912784543400186,64.5071583774459,62.44432997253272,62.90584182739258,3274000,0.0,0.0,Barchart (via proxy)
2002-03-08 00:00:00-05:00,63.07368296155298,64.05265475065012,62.31848103050507,63.13661956787109,3537500,0.0,0.0,Barchart (via proxy)
2002-03-11 00:00:00-05:00,63.13658317939621,63.98269246136725,62.68206025338824,63.42327880859375,2281900,0.0,0.0,Barchart (via proxy)
2002-03-12 00:00:00-05:00,62.444373807491054,63.360409355533726,62.22759800480959,62.79400634765625,2705200,0.0,0.0,Barchart (via proxy)
2002-03-13 00:00:00-05:00,62.7939799581112,62.7939799581112,61.276571316917725,61.535301208496094,2817500,0.0,0.0,Barchart (via proxy)
2002-03-14 00:00:00-05:00,61.54227823324263,61.95484178172266,60.97587028596882,61.81499099731445,1857100,0.0,0.0,Barchart (via proxy)
2002-03-15 00:00:00-05:00,62.199611418106365,62.95481879896251,61.71012811660767,62.933841705322266,1905900,0.0,0.0,Barchart (via proxy)
2002-03-18 00:00:00-05:00,62.933853403745005,63.6331184415644,62.23458836592562,62.37443923950195,2595300,0.0,0.0,Barchart (via proxy)
2002-03-19 00:00:00-05:00,63.59816004087475,63.91283254343628,63.14364198434607,63.6680908203125,3836000,0.0,0.0,Barchart (via proxy)
2002-03-20 00:00:00-05:00,63.24849147876235,63.73797998133339,62.58419213201799,62.82893371582031,2511600,0.0,0.0,Barchart (via proxy)
2002-03-21 00:00:00-05:00,62.58420715305359,63.63310447964109,62.02479311155319,63.17858123779297,2097700,0.0,0.0,Barchart (via proxy)
2002-03-22 00:00:00-05:00,62.96877099012351,63.528179394751625,62.40935725053059,62.7450065612793,2064000,0.0,0.0,Barchart (via proxy)
2002-03-25 00:00:00-05:00,62.82895549953783,63.06670835978276,61.500351010436106,61.55629348754883,2448400,0.0,0.0,Barchart (via proxy)
2002-03-26 00:00:00-05:00,61.5702530547731,62.79396616222769,61.52130474387354,62.129661560058594,2990200,0.0,0.0,Barchart (via proxy)
2002-03-27 00:00:00-05:00,62.74503528535169,62.84992074144671,62.01779922494516,62.44435119628906,2372600,0.0,0.0,Barchart (via proxy)
2002-03-28 00:00:00-05:00,62.30447953059003,63.59811807196417,62.206582905943286,63.10863494873047,2696000,0.0,0.0,Barchart (via proxy)
2002-04-01 00:00:00-05:00,62.514292189576274,62.54925223866368,61.53532012066292,61.86397552490234,2711500,0.0,0.0,Barchart (via proxy)
2002-04-02 00:00:00-05:00,61.32552352110553,61.71012131199439,61.00386233916543,61.20664978027344,2226100,0.0,0.0,Barchart (via proxy)
2002-04-03 00:00:00-05:00,61.36049117867794,61.465381974182,60.199708955710015,60.458438873291016,2619200,0.0,0.0,Barchart (via proxy)
2002-04-04 00:00:00-05:00,60.206686191839054,61.18565778336611,59.99690999470424,60.52135848999024,2075300,0.0,0.0,Barchart (via proxy)
2002-04-05 00:00:00-05:00,61.01086284288327,61.44440900373057,60.13678171332906,60.24167251586914,2209900,0.0,0.0,Barchart (via proxy)
2002-04-08 00:00:00-04:00,59.47247259867243,60.34655358727745,59.40254185161045,60.17872619628906,2538600,0.0,0.0,Barchart (via proxy)
2002-04-09 00:00:00-04:00,60.03189908921048,60.73116408811792,59.09488655145941,59.15781784057617,2844800,0.0,0.0,Barchart (via proxy)
2002-04-10 00:00:00-04:00,59.297666405041326,59.85008098826645,58.192826568655335,59.08089065551758,3825200,0.0,0.0,Barchart (via proxy)
2002-04-11 00:00:00-04:00,58.66832820386977,58.80817905471422,56.18593558912083,56.80828094482422,5272100,0.0,0.0,Barchart (via proxy)
2002-04-12 00:00:00-04:00,57.16487503051758,58.04594982753042,57.09494964487385,58.03895568847656,5215500,0.0,0.0,Barchart (via proxy)
2002-04-15 00:00:00-04:00,57.710360230882046,58.34669416918968,56.955152480463255,57.06004333496094,2664100,0.0,0.0,Barchart (via proxy)
2002-04-16 00:00:00-04:00,57.5844547805558,59.59834080381072,57.5844547805558,59.15080642700195,3260500,0.0,0.0,Barchart (via proxy)
2002-04-17 00:00:00-04:00,59.17879305852541,60.46544338985856,58.703292660962695,59.47248840332031,2970700,0.0,0.0,Barchart (via proxy)
2002-04-18 00:00:00-04:00,59.479467527221566,59.78714577406719,58.22079397506382,59.101863861083984,2494900,0.0,0.0,Barchart (via proxy)
2002-04-19 00:00:00-04:00,59.4375109168144,60.83604058544533,59.185775149663456,60.353546142578125,3567900,0.0,0.0,Barchart (via proxy)
2002-04-22 00:00:00-04:00,59.78715764678987,60.171755531721566,58.80818557739258,58.80818557739258,2826500,0.0,0.0,Barchart (via proxy)
2002-04-23 00:00:00-04:00,58.87813191802914,58.98302277252683,57.06004333496095,57.06004333496094,3413800,0.0,0.0,Barchart (via proxy)
2002-04-24 00:00:00-04:00,57.47953590419539,57.60540371913743,55.58452987670898,55.58452987670898,4664200,0.0,0.0,Barchart (via proxy)
2002-04-25 00:00:00-04:00,55.24191509959072,55.66147288145504,53.00427003966991,53.990230560302734,5830000,0.0,0.0,Barchart (via proxy)
2002-04-26 00:00:00-04:00,55.3279178770639,55.99325146106143,55.1178097225003,55.4329719543457,5930300,0.12,0.0,Barchart (via proxy)
2002-04-29 00:00:00-04:00,55.43996935114888,56.51850872247845,54.256370573730216,54.97773361206055,4251500,0.0,0.0,Barchart (via proxy)
2002-04-30 00:00:00-04:00,54.80264773898655,55.99324625543216,54.62755940755208,55.15282440185547,3802700,0.0,0.0,Barchart (via proxy)
2002-05-01 00:00:00-04:00,55.01275282446944,55.85317463145863,53.92720309244282,55.47498321533203,4153900,0.0,0.0,Barchart (via proxy)
2002-05-02 00:00:00-04:00,56.02825494447821,56.72860813128419,55.88818644442533,56.52550506591797,4576800,0.0,0.0,Barchart (via proxy)
2002-05-03 00:00:00-04:00,56.245378264581056,56.2523832945006,54.94272054970256,55.01276016235352,3450400,0.0,0.0,Barchart (via proxy)
2002-05-06 00:00:00-04:00,55.18783506047888,55.39093278920907,52.63154477647478,52.6385498046875,3258900,0.0,0.0,Barchart (via proxy)
2002-05-07 00:00:00-04:00,53.22685905720252,53.29689332941277,51.82615223990772,52.42145156860352,4740400,0.0,0.0,Barchart (via proxy)
2002-05-08 00:00:00-04:00,53.62604634486521,56.09829237973998,53.62604634486521,55.67808151245117,4604100,0.0,0.0,Barchart (via proxy)
2002-05-09 00:00:00-04:00,55.25787995628401,55.74812516018359,54.83766901818837,55.07578659057617,3616700,0.0,0.0,Barchart (via proxy)
2002-05-10 00:00:00-04:00,55.07577277464543,55.07577277464543,53.40192912844182,53.75210571289063,2895700,0.0,0.0,Barchart (via proxy)
2002-05-13 00:00:00-04:00,53.6821047420749,54.97075280690671,53.20586407827316,54.704620361328125,2864100,0.0,0.0,Barchart (via proxy)
2002-05-14 00:00:00-04:00,55.92321989466955,56.09830825084777,54.76763567523877,55.538028717041016,3574300,0.0,0.0,Barchart (via proxy)
2002-05-15 00:00:00-04:00,55.46795783304641,56.37841890926157,55.06175713657264,55.65005111694336,3011500,0.0,0.0,Barchart (via proxy)
2002-05-16 00:00:00-04:00,55.769129575441454,56.378438850571946,55.6080513138147,56.06328201293945,2797900,0.0,0.0,Barchart (via proxy)
2002-05-17 00:00:00-04:00,56.51851702848831,56.62357110674464,55.83917872141179,56.378448486328125,3149600,0.0,0.0,Barchart (via proxy)
2002-05-20 00:00:00-04:00,56.30842066292559,56.36445022351437,55.748135743583845,56.19636154174805,1968800,0.0,0.0,Barchart (via proxy)
2002-05-21 00:00:00-04:00,56.434462646147054,57.49899716868588,55.15982002440945,55.46797180175781,3338600,0.0,0.0,Barchart (via proxy)
2002-05-22 00:00:00-04:00,55.29289655954756,55.41196069362588,54.38944541211543,54.76763153076172,3699500,0.0,0.0,Barchart (via proxy)
2002-05-23 00:00:00-04:00,55.152847543647134,55.643092940058814,54.52252821735064,55.44699478149414,3379600,0.0,0.0,Barchart (via proxy)
2002-05-24 00:00:00-04:00,55.18785138773736,55.36993942897088,54.45948319298571,54.76063537597656,1150000,0.0,0.0,Barchart (via proxy)
2002-05-28 00:00:00-04:00,54.837669682629056,54.90069891963471,53.093785986330815,53.85717391967773,2628600,0.0,0.0,Barchart (via proxy)
2002-05-29 00:00:00-04:00,53.71711184664424,53.78715147195896,53.1008026840964,53.3319206237793,2049300,0.0,0.0,Barchart (via proxy)
2002-05-30 00:00:00-04:00,53.33188563423066,53.43693966000655,52.00121377536535,52.5825080871582,3467600,0.0,0.0,Barchart (via proxy)
2002-05-31 00:00:00-04:00,52.70157198650027,53.88517046255519,52.66655219338719,52.84164047241211,2759000,0.0,0.0,Barchart (via proxy)
2002-06-03 00:00:00-04:00,52.84165319314012,53.08678111740157,51.39892713650954,51.67906951904297,3018900,0.0,0.0,Barchart (via proxy)
2002-06-04 00:00:00-04:00,51.68608093261719,52.24636042362199,51.22384514284784,51.68608093261719,4054500,0.0,0.0,Barchart (via proxy)
2002-06-05 00:00:00-04:00,52.38643190699473,53.05176544189453,52.07827472791426,53.05176544189453,3781800,0.0,0.0,Barchart (via proxy)
2002-06-06 00:00:00-04:00,52.91172312657462,53.22688014803605,51.35693708837911,51.79115295410156,2711600,0.0,0.0,Barchart (via proxy)
2002-06-07 00:00:00-04:00,50.95073066802136,52.4985116732384,50.77564224648176,51.79115295410156,3165700,0.0,0.0,Barchart (via proxy)
2002-06-10 00:00:00-04:00,52.00122691467542,52.9467026990153,51.265853891704914,52.34439849853516,2265700,0.0,0.0,Barchart (via proxy)
2002-06-11 00:00:00-04:00,52.52650553300423,52.75762343973484,50.49547958374024,50.49547958374024,2176300,0.0,0.0,Barchart (via proxy)
2002-06-12 00:00:00-04:00,50.49546191457595,50.95069253855738,49.0947555904919,50.77560424804688,4614700,0.0,0.0,Barchart (via proxy)
2002-06-13 00:00:00-04:00,50.691565733954384,51.0627574405737,49.83013423849954,49.93518829345703,2234200,0.0,0.0,Barchart (via proxy)
2002-06-14 00:00:00-04:00,49.10178116745551,51.26587077907281,49.024741859928085,51.02074813842773,3239700,0.0,0.0,Barchart (via proxy)
2002-06-17 00:00:00-04:00,51.26588444212492,52.8766999555644,51.26588444212492,52.76464080810547,3078200,0.0,0.0,Barchart (via proxy)
2002-06-18 00:00:00-04:00,52.52648692653189,53.9411979567141,51.74909449255757,53.07276153564453,2993400,0.0,0.0,Barchart (via proxy)
2002-06-19 00:00:00-04:00,52.45648541379241,53.00976539587525,51.84717586163878,52.14132308959961,2671000,0.0,0.0,Barchart (via proxy)
2002-06-20 00:00:00-04:00,51.72107950027417,51.93118758437559,50.60051551936449,50.915672302246094,3556400,0.0,0.0,Barchart (via proxy)
2002-06-21 00:00:00-04:00,50.922671989126414,51.055740784652365,49.12976980771141,49.409912109375,4400100,0.0,0.0,Barchart (via proxy)
2002-06-24 00:00:00-04:00,49.4449570812582,50.47447760304272,48.59052493819151,50.04025650024414,5527100,0.0,0.0,Barchart (via proxy)
2002-06-25 00:00:00-04:00,50.74058703374162,51.6230335589192,49.97019958496094,49.97019958496094,5773000,0.0,0.0,Barchart (via proxy)
2002-06-26 00:00:00-04:00,48.569513827953074,49.90018653761065,48.34540092319929,49.58502960205078,5441300,0.0,0.0,Barchart (via proxy)
2002-06-27 00:00:00-04:00,50.42543259712115,51.12578582763672,49.49396151815037,51.12578582763672,4063800,0.0,0.0,Barchart (via proxy)
2002-06-28 00:00:00-04:00,50.77560767062567,52.10627983685488,50.77560767062567,51.370906829833984,3451600,0.0,0.0,Barchart (via proxy)
2002-07-01 00:00:00-04:00,51.65105008203154,52.01523140614695,49.72507872304053,49.82312774658203,3114800,0.0,0.0,Barchart (via proxy)
2002-07-02 00:00:00-04:00,49.38889747295634,50.00521161081585,48.96168700458102,49.51496124267578,3978400,0.0,0.0,Barchart (via proxy)
2002-07-03 00:00:00-04:00,48.96171238171546,49.6900752695313,48.39442245231334,49.16481018066406,3413900,0.0,0.0,Barchart (via proxy)
2002-07-05 00:00:00-04:00,50.250376981862985,51.966241375641154,50.05427880466257,51.79115295410156,2084900,0.0,0.0,Barchart (via proxy)
2002-07-08 00:00:00-04:00,51.651047852268384,52.51948431326189,51.16080275572467,51.54599380493164,3157000,0.0,0.0,Barchart (via proxy)
2002-07-09 00:00:00-04:00,51.19583395567649,52.00124145768231,49.60603404262296,49.66206359863281,4185300,0.0,0.0,Barchart (via proxy)
